rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,selected_variable_count,selected_variables
232,1.0231711362541347,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_B
233,1.0235869377332136,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_A
234,1.02407750771728,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_D
235,1.024423683749447,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_E
236,1.0248742931220107,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_B
237,1.024962838657288,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_E
238,1.0255938194376455,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_D
239,1.025729333683259,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_E
240,1.027649843220999,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_E
241,1.0277104336376937,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_C
242,1.0277757270301748,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_E
243,1.0287324939775573,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_E
244,1.028958471731741,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_C
245,1.0298425573800358,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_E
246,1.0299454208723517,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_E | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_B
247,1.0304759669235324,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_E
248,1.0310247603817544,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_B
249,1.032458916462744,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_B
250,1.0325184080244156,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_E
251,1.0325757652419583,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_C
252,1.0333795050385248,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_A
253,1.0337333235996056,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_E | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_B
254,1.0341103707342967,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_A
255,1.0344151090369138,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_A
256,1.034507544997993,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_B
257,1.0352090638467786,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_B
258,1.0355718165932188,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_B
259,1.0358211164245432,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_C
260,1.0366349738784635,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_B
261,1.0368804679003603,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_D
262,1.0372981564426453,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_D | x_R12_EXIT_C
263,1.0373897960813991,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_E | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_E
264,1.0376174680971104,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_D
265,1.0379201640132152,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_C
266,1.038145700911727,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_B
267,1.0383966787766923,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_C
268,1.0387788241504694,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B
269,1.0395787735928792,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_C
270,1.040949701464129,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_B
271,1.0422808313881404,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_C
272,1.042441344971209,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_B
273,1.0427033620014896,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_E | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B
274,1.0435401779517548,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_E
275,1.0436491604902614,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_E
276,1.0441450443118896,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_B
277,1.0448775579037175,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_B
278,1.0450741416729983,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_C
279,1.0452004736789462,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B
280,1.0458716704660986,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_E
281,1.046231398270649,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_E
282,1.0464812162327775,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_A
283,1.046551599750316,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_E
284,1.0478483692050276,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_E | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_A
285,1.0482185473367878,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_E
286,1.0487246496598033,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_E
287,1.0487505558232186,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_D
288,1.048992220467099,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_B
289,1.0493464107219808,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_C
290,1.0498555136456247,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_B
291,1.0503152670065532,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_B
292,1.0505426372617848,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_C
293,1.0506452998383082,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_B
294,1.050721407138738,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_A
295,1.0513037013788136,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_B
296,1.052122880783699,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_B
297,1.052452898160496,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_E | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_B
298,1.0529413801657057,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_E
299,1.053203991829676,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_D | x_R12_EXIT_E
300,1.0532868444920354,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_E
301,1.0538904265364835,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_C
302,1.0542684952507813,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_E
303,1.0548226253421973,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_B
304,1.0550641590040328,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_E | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_B
305,1.0556568351827451,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_C
306,1.0573971831149294,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_B
307,1.0586625088566137,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_B
308,1.0589083819140086,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_A | x_R12_EXIT_A
309,1.0590303826384826,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_E
310,1.059078619436761,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_A
311,1.0591514162623383,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_A | x_R12_EXIT_B
312,1.0608677002748976,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_B
313,1.0610357945666493,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_A | x_R12_EXIT_C
314,1.0622689884589107,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_E
315,1.0625702072571102,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_D
316,1.0626474435498352,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_D
