route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R07__EXIT_H,R07,Apartment 107,START_R07,EXIT_H,2,42.25,42,START_R07 -> AE4 -> DOOR_07 -> AE6 -> AD6 -> AC6 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> W6 -> V6 -> U6 -> T6 -> S6 -> R6 -> Q6 -> P6 -> O6 -> N6 -> M6 -> L6 -> K6 -> K7 -> K8 -> K9 -> K10.5 -> K11.5 -> K12.5 -> K13.5 -> K15 -> K16 -> J16 -> I16 -> H16 -> G16 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H,E591:START_R07--AE4 | E122:AE4--DOOR_07 | E124:AE6--DOOR_07 | E096:AD6--AE6 | E069:AC6--AD6 | E058:AB6--AC6 | E038:AA6--AB6 | E039:AA6--Z6 | E781:Y6--Z6 | E767:X6--Y6 | E735:W6--X6 | E719:V6--W6 | E693:U6--V6 | E665:T6--U6 | E572:S6--T6 | E542:R6--S6 | E512:Q6--R6 | E487:P6--Q6 | E464:O6--P6 | E431:N6--O6 | E404:M6--N6 | E380:L6--M6 | E363:K6--L6 | E362:K6--K7 | E364:K7--K8 | E365:K8--K9 | E346:K10.5--K9 | E345:K10.5--K11.5 | E347:K11.5--K12.5 | E348:K12.5--K13.5 | E349:K13.5--K15 | E351:K15--K16 | E333:J16--K16 | E315:I16--J16 | E287:H16--I16 | E272:G16--H16 | E245:F16--G16 | E230:E16--F16 | E201:D16--E16 | E175:C16--D16 | E147:B16--C16 | E148:B16--EXIT_H
R07__EXIT_STAIRWELL,R07,Apartment 107,START_R07,EXIT_STAIRWELL,2,37.25,34,START_R07 -> AE4 -> DOOR_07 -> AE6 -> AD6 -> AC6 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> X7 -> X8 -> X9 -> X10.5 -> X11.5 -> X12.5 -> X13.5 -> X15 -> X16 -> X17 -> X18 -> W18 -> V18 -> U18 -> T18 -> S18 -> S19 -> S20 -> S21 -> S22 -> R22 -> Q22 -> DOOR_45 -> EXIT_STAIRWELL,E591:START_R07--AE4 | E122:AE4--DOOR_07 | E124:AE6--DOOR_07 | E096:AD6--AE6 | E069:AC6--AD6 | E058:AB6--AC6 | E038:AA6--AB6 | E039:AA6--Z6 | E781:Y6--Z6 | E767:X6--Y6 | E766:X6--X7 | E768:X7--X8 | E769:X8--X9 | E737:X10.5--X9 | E736:X10.5--X11.5 | E738:X11.5--X12.5 | E739:X12.5--X13.5 | E740:X13.5--X15 | E742:X15--X16 | E743:X16--X17 | E745:X17--X18 | E722:W18--X18 | E704:V18--W18 | E681:U18--V18 | E652:T18--U18 | E559:S18--T18 | E558:S18--S19 | E560:S19--S20 | E563:S20--S21 | E565:S21--S22 | E532:R22--S22 | E506:Q22--R22 | E504:Q22--DOOR_45 | E226:DOOR_45--EXIT_STAIRWELL
R08__EXIT_A,R08,Apartment 109,START_R08,EXIT_A,2,12.25,11,START_R08 -> C8 -> DOOR_14 -> START_R35 -> D6 -> DOOR_08 -> F6 -> F5 -> F4 -> F3 -> F2 -> EXIT_A,E593:START_R08--C8 | E193:C8--DOOR_14 | E218:DOOR_14--START_R35 | E635:START_R35--D6 | E213:D6--DOOR_08 | E267:F6--DOOR_08 | E266:F5--F6 | E265:F4--F5 | E264:F3--F4 | E251:F2--F3 | E250:F2--EXIT_A
R08__EXIT_B,R08,Apartment 109,START_R08,EXIT_B,2,21.25,20,START_R08 -> C8 -> DOOR_14 -> START_R35 -> D6 -> DOOR_08 -> F6 -> G6 -> H6 -> I6 -> J6 -> K6 -> L6 -> M6 -> N6 -> O6 -> O5 -> O4 -> O3 -> O2 -> EXIT_B,E593:START_R08--C8 | E193:C8--DOOR_14 | E218:DOOR_14--START_R35 | E635:START_R35--D6 | E213:D6--DOOR_08 | E267:F6--DOOR_08 | E269:F6--G6 | E279:G6--H6 | E309:H6--I6 | E332:I6--J6 | E344:J6--K6 | E363:K6--L6 | E380:L6--M6 | E404:M6--N6 | E431:N6--O6 | E462:O5--O6 | E461:O4--O5 | E460:O3--O4 | E449:O2--O3 | E448:O2--EXIT_B
R08__EXIT_C,R08,Apartment 109,START_R08,EXIT_C,2,30.25,29,START_R08 -> C8 -> DOOR_14 -> START_R35 -> D6 -> DOOR_08 -> F6 -> G6 -> H6 -> I6 -> J6 -> K6 -> L6 -> M6 -> N6 -> O6 -> P6 -> Q6 -> R6 -> S6 -> T6 -> U6 -> V6 -> W6 -> X6 -> X5 -> X4 -> X3 -> X2 -> EXIT_C,E593:START_R08--C8 | E193:C8--DOOR_14 | E218:DOOR_14--START_R35 | E635:START_R35--D6 | E213:D6--DOOR_08 | E267:F6--DOOR_08 | E269:F6--G6 | E279:G6--H6 | E309:H6--I6 | E332:I6--J6 | E344:J6--K6 | E363:K6--L6 | E380:L6--M6 | E404:M6--N6 | E431:N6--O6 | E464:O6--P6 | E487:P6--Q6 | E512:Q6--R6 | E542:R6--S6 | E572:S6--T6 | E665:T6--U6 | E693:U6--V6 | E719:V6--W6 | E735:W6--X6 | E765:X5--X6 | E764:X4--X5 | E763:X3--X4 | E750:X2--X3 | E749:X2--EXIT_C
R08__EXIT_D,R08,Apartment 109,START_R08,EXIT_D,2,39.0,38,START_R08 -> D9 -> E9 -> DOOR_16 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K15 -> DOOR_24 -> M15 -> N15 -> O15 -> P15 -> Q15 -> R15 -> S15 -> T15 -> U15 -> V15 -> DOOR_23 -> X15 -> X16 -> Y16 -> Z16 -> AA16 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D,E594:START_R08--D9 | E216:D9--E9 | E220:DOOR_16--E9 | E221:DOOR_16--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E351:K15--K16 | E350:K15--DOOR_24 | E390:M15--DOOR_24 | E392:M15--N15 | E419:N15--O15 | E445:O15--P15 | E478:P15--Q15 | E499:Q15--R15 | E526:R15--S15 | E556:S15--T15 | E649:T15--U15 | E679:U15--V15 | E702:V15--DOOR_23 | E741:X15--DOOR_23 | E742:X15--X16 | E744:X16--Y16 | E771:Y16--Z16 | E009:AA16--Z16 | E008:AA16--AB16 | E050:AB16--AC16 | E061:AC16--AD16 | E078:AD16--AE16 | E105:AE16--AF16 | E131:AF16--EXIT_D
R08__EXIT_E,R08,Apartment 109,START_R08,EXIT_E,2,44.0,42,START_R08 -> D9 -> E9 -> DOOR_16 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K17 -> K18 -> L18 -> M18 -> N18 -> N19 -> N20 -> N21 -> N22 -> N23 -> O23 -> P23 -> Q23 -> R23 -> S23 -> T23 -> U23 -> V23 -> W23 -> X23 -> DOOR_36 -> X25 -> Y25 -> Y26 -> DOOR_40 -> AA26 -> AA27 -> EXIT_E,E594:START_R08--D9 | E216:D9--E9 | E220:DOOR_16--E9 | E221:DOOR_16--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E352:K16--K17 | E353:K17--K18 | E355:K18--L18 | E367:L18--M18 | E394:M18--N18 | E421:N18--N19 | E423:N19--N20 | E425:N20--N21 | E426:N21--N22 | E427:N22--N23 | E428:N23--O23 | E453:O23--P23 | E483:P23--Q23 | E507:Q23--R23 | E534:R23--S23 | E569:S23--T23 | E659:T23--U23 | E687:U23--V23 | E714:V23--W23 | E730:W23--X23 | E755:X23--DOOR_36 | E757:X25--DOOR_36 | E759:X25--Y25 | E778:Y25--Y26 | E779:Y26--DOOR_40 | E033:AA26--DOOR_40 | E032:AA26--AA27 | E035:AA27--EXIT_E
R08__EXIT_F,R08,Apartment 109,START_R08,EXIT_F,2,35.5,33,START_R08 -> D9 -> E9 -> DOOR_16 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K17 -> K18 -> L18 -> M18 -> N18 -> N19 -> N20 -> N21 -> N22 -> N23 -> O23 -> P23 -> Q23 -> R23 -> R24 -> R25 -> R26 -> R27 -> EXIT_F,E594:START_R08--D9 | E216:D9--E9 | E220:DOOR_16--E9 | E221:DOOR_16--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E352:K16--K17 | E353:K17--K18 | E355:K18--L18 | E367:L18--M18 | E394:M18--N18 | E421:N18--N19 | E423:N19--N20 | E425:N20--N21 | E426:N21--N22 | E427:N22--N23 | E428:N23--O23 | E453:O23--P23 | E483:P23--Q23 | E507:Q23--R23 | E533:R23--R24 | E535:R24--R25 | E536:R25--R26 | E539:R26--R27 | E540:R27--EXIT_F
R08__EXIT_G,R08,Apartment 109,START_R08,EXIT_G,2,40.0,37,START_R08 -> D9 -> E9 -> DOOR_16 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K17 -> K18 -> L18 -> M18 -> N18 -> N19 -> N20 -> N21 -> N22 -> N23 -> M23 -> L23 -> K23 -> J23 -> I23 -> DOOR_33 -> I25 -> H25 -> H26 -> DOOR_43 -> F26 -> F27 -> EXIT_G,E594:START_R08--D9 | E216:D9--E9 | E220:DOOR_16--E9 | E221:DOOR_16--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E352:K16--K17 | E353:K17--K18 | E355:K18--L18 | E367:L18--M18 | E394:M18--N18 | E421:N18--N19 | E423:N19--N20 | E425:N20--N21 | E426:N21--N22 | E427:N22--N23 | E397:M23--N23 | E373:L23--M23 | E361:K23--L23 | E340:J23--K23 | E326:I23--J23 | E325:I23--DOOR_33 | E327:I25--DOOR_33 | E300:H25--I25 | E299:H25--H26 | E301:H26--DOOR_43 | E258:F26--DOOR_43 | E260:F26--F27 | E261:F27--EXIT_G
R08__EXIT_H,R08,Apartment 109,START_R08,EXIT_H,2,15.0,14,START_R08 -> D9 -> E9 -> DOOR_16 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H,E594:START_R08--D9 | E216:D9--E9 | E220:DOOR_16--E9 | E221:DOOR_16--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E230:E16--F16 | E201:D16--E16 | E175:C16--D16 | E147:B16--C16 | E148:B16--EXIT_H
R08__EXIT_STAIRWELL,R08,Apartment 109,START_R08,EXIT_STAIRWELL,2,32.0,30,START_R08 -> D9 -> E9 -> DOOR_16 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K17 -> K18 -> L18 -> M18 -> N18 -> N19 -> N20 -> N21 -> N22 -> N23 -> O23 -> P23 -> P22 -> Q22 -> DOOR_45 -> EXIT_STAIRWELL,E594:START_R08--D9 | E216:D9--E9 | E220:DOOR_16--E9 | E221:DOOR_16--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E352:K16--K17 | E353:K17--K18 | E355:K18--L18 | E367:L18--M18 | E394:M18--N18 | E421:N18--N19 | E423:N19--N20 | E425:N20--N21 | E426:N21--N22 | E427:N22--N23 | E428:N23--O23 | E453:O23--P23 | E481:P22--P23 | E482:P22--Q22 | E504:Q22--DOOR_45 | E226:DOOR_45--EXIT_STAIRWELL
R09__EXIT_A,R09,Apartment 111,START_R09,EXIT_A,2,18.0,18,START_R09 -> H9 -> DOOR_15 -> F9 -> DOOR_16 -> E9 -> D9 -> D8 -> C8 -> DOOR_14 -> START_R35 -> D6 -> DOOR_08 -> F6 -> F5 -> F4 -> F3 -> F2 -> EXIT_A,E595:START_R09--H9 | E312:H9--DOOR_15 | E219:DOOR_15--F9 | E221:DOOR_16--F9 | E220:DOOR_16--E9 | E216:D9--E9 | E214:D8--D9 | E192:C8--D8 | E193:C8--DOOR_14 | E218:DOOR_14--START_R35 | E635:START_R35--D6 | E213:D6--DOOR_08 | E267:F6--DOOR_08 | E266:F5--F6 | E265:F4--F5 | E264:F3--F4 | E251:F2--F3 | E250:F2--EXIT_A
R09__EXIT_B,R09,Apartment 111,START_R09,EXIT_B,2,27.0,27,START_R09 -> H9 -> DOOR_15 -> F9 -> DOOR_16 -> E9 -> D9 -> D8 -> C8 -> DOOR_14 -> START_R35 -> D6 -> DOOR_08 -> F6 -> G6 -> H6 -> I6 -> J6 -> K6 -> L6 -> M6 -> N6 -> O6 -> O5 -> O4 -> O3 -> O2 -> EXIT_B,E595:START_R09--H9 | E312:H9--DOOR_15 | E219:DOOR_15--F9 | E221:DOOR_16--F9 | E220:DOOR_16--E9 | E216:D9--E9 | E214:D8--D9 | E192:C8--D8 | E193:C8--DOOR_14 | E218:DOOR_14--START_R35 | E635:START_R35--D6 | E213:D6--DOOR_08 | E267:F6--DOOR_08 | E269:F6--G6 | E279:G6--H6 | E309:H6--I6 | E332:I6--J6 | E344:J6--K6 | E363:K6--L6 | E380:L6--M6 | E404:M6--N6 | E431:N6--O6 | E462:O5--O6 | E461:O4--O5 | E460:O3--O4 | E449:O2--O3 | E448:O2--EXIT_B
R09__EXIT_C,R09,Apartment 111,START_R09,EXIT_C,2,36.0,36,START_R09 -> H9 -> DOOR_15 -> F9 -> DOOR_16 -> E9 -> D9 -> D8 -> C8 -> DOOR_14 -> START_R35 -> D6 -> DOOR_08 -> F6 -> G6 -> H6 -> I6 -> J6 -> K6 -> L6 -> M6 -> N6 -> O6 -> P6 -> Q6 -> R6 -> S6 -> T6 -> U6 -> V6 -> W6 -> X6 -> X5 -> X4 -> X3 -> X2 -> EXIT_C,E595:START_R09--H9 | E312:H9--DOOR_15 | E219:DOOR_15--F9 | E221:DOOR_16--F9 | E220:DOOR_16--E9 | E216:D9--E9 | E214:D8--D9 | E192:C8--D8 | E193:C8--DOOR_14 | E218:DOOR_14--START_R35 | E635:START_R35--D6 | E213:D6--DOOR_08 | E267:F6--DOOR_08 | E269:F6--G6 | E279:G6--H6 | E309:H6--I6 | E332:I6--J6 | E344:J6--K6 | E363:K6--L6 | E380:L6--M6 | E404:M6--N6 | E431:N6--O6 | E464:O6--P6 | E487:P6--Q6 | E512:Q6--R6 | E542:R6--S6 | E572:S6--T6 | E665:T6--U6 | E693:U6--V6 | E719:V6--W6 | E735:W6--X6 | E765:X5--X6 | E764:X4--X5 | E763:X3--X4 | E750:X2--X3 | E749:X2--EXIT_C
R09__EXIT_D,R09,Apartment 111,START_R09,EXIT_D,2,39.0,37,START_R09 -> H9 -> DOOR_15 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K15 -> DOOR_24 -> M15 -> N15 -> O15 -> P15 -> Q15 -> R15 -> S15 -> T15 -> U15 -> V15 -> DOOR_23 -> X15 -> X16 -> Y16 -> Z16 -> AA16 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D,E595:START_R09--H9 | E312:H9--DOOR_15 | E219:DOOR_15--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E351:K15--K16 | E350:K15--DOOR_24 | E390:M15--DOOR_24 | E392:M15--N15 | E419:N15--O15 | E445:O15--P15 | E478:P15--Q15 | E499:Q15--R15 | E526:R15--S15 | E556:S15--T15 | E649:T15--U15 | E679:U15--V15 | E702:V15--DOOR_23 | E741:X15--DOOR_23 | E742:X15--X16 | E744:X16--Y16 | E771:Y16--Z16 | E009:AA16--Z16 | E008:AA16--AB16 | E050:AB16--AC16 | E061:AC16--AD16 | E078:AD16--AE16 | E105:AE16--AF16 | E131:AF16--EXIT_D
R09__EXIT_E,R09,Apartment 111,START_R09,EXIT_E,2,44.0,41,START_R09 -> H9 -> DOOR_15 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K17 -> K18 -> L18 -> M18 -> N18 -> N19 -> N20 -> N21 -> N22 -> N23 -> O23 -> P23 -> Q23 -> R23 -> S23 -> T23 -> U23 -> V23 -> W23 -> X23 -> DOOR_36 -> X25 -> Y25 -> Y26 -> DOOR_40 -> AA26 -> AA27 -> EXIT_E,E595:START_R09--H9 | E312:H9--DOOR_15 | E219:DOOR_15--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E352:K16--K17 | E353:K17--K18 | E355:K18--L18 | E367:L18--M18 | E394:M18--N18 | E421:N18--N19 | E423:N19--N20 | E425:N20--N21 | E426:N21--N22 | E427:N22--N23 | E428:N23--O23 | E453:O23--P23 | E483:P23--Q23 | E507:Q23--R23 | E534:R23--S23 | E569:S23--T23 | E659:T23--U23 | E687:U23--V23 | E714:V23--W23 | E730:W23--X23 | E755:X23--DOOR_36 | E757:X25--DOOR_36 | E759:X25--Y25 | E778:Y25--Y26 | E779:Y26--DOOR_40 | E033:AA26--DOOR_40 | E032:AA26--AA27 | E035:AA27--EXIT_E
R09__EXIT_F,R09,Apartment 111,START_R09,EXIT_F,2,35.5,32,START_R09 -> H9 -> DOOR_15 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K17 -> K18 -> L18 -> M18 -> N18 -> N19 -> N20 -> N21 -> N22 -> N23 -> O23 -> P23 -> Q23 -> R23 -> R24 -> R25 -> R26 -> R27 -> EXIT_F,E595:START_R09--H9 | E312:H9--DOOR_15 | E219:DOOR_15--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E352:K16--K17 | E353:K17--K18 | E355:K18--L18 | E367:L18--M18 | E394:M18--N18 | E421:N18--N19 | E423:N19--N20 | E425:N20--N21 | E426:N21--N22 | E427:N22--N23 | E428:N23--O23 | E453:O23--P23 | E483:P23--Q23 | E507:Q23--R23 | E533:R23--R24 | E535:R24--R25 | E536:R25--R26 | E539:R26--R27 | E540:R27--EXIT_F
R09__EXIT_G,R09,Apartment 111,START_R09,EXIT_G,2,40.0,36,START_R09 -> H9 -> DOOR_15 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K17 -> K18 -> L18 -> M18 -> N18 -> N19 -> N20 -> N21 -> N22 -> N23 -> M23 -> L23 -> K23 -> J23 -> I23 -> DOOR_33 -> I25 -> H25 -> H26 -> DOOR_43 -> F26 -> F27 -> EXIT_G,E595:START_R09--H9 | E312:H9--DOOR_15 | E219:DOOR_15--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E352:K16--K17 | E353:K17--K18 | E355:K18--L18 | E367:L18--M18 | E394:M18--N18 | E421:N18--N19 | E423:N19--N20 | E425:N20--N21 | E426:N21--N22 | E427:N22--N23 | E397:M23--N23 | E373:L23--M23 | E361:K23--L23 | E340:J23--K23 | E326:I23--J23 | E325:I23--DOOR_33 | E327:I25--DOOR_33 | E300:H25--I25 | E299:H25--H26 | E301:H26--DOOR_43 | E258:F26--DOOR_43 | E260:F26--F27 | E261:F27--EXIT_G
R09__EXIT_H,R09,Apartment 111,START_R09,EXIT_H,2,15.0,13,START_R09 -> H9 -> DOOR_15 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H,E595:START_R09--H9 | E312:H9--DOOR_15 | E219:DOOR_15--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E230:E16--F16 | E201:D16--E16 | E175:C16--D16 | E147:B16--C16 | E148:B16--EXIT_H
R09__EXIT_STAIRWELL,R09,Apartment 111,START_R09,EXIT_STAIRWELL,2,32.0,29,START_R09 -> H9 -> DOOR_15 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> G16 -> H16 -> I16 -> J16 -> K16 -> K17 -> K18 -> L18 -> M18 -> N18 -> N19 -> N20 -> N21 -> N22 -> N23 -> O23 -> P23 -> P22 -> Q22 -> DOOR_45 -> EXIT_STAIRWELL,E595:START_R09--H9 | E312:H9--DOOR_15 | E219:DOOR_15--F9 | E271:F9--F10.5 | E239:F10.5--F12 | E241:F12--F13 | E243:F13--F14.5 | E244:F14.5--F16 | E245:F16--G16 | E272:G16--H16 | E287:H16--I16 | E315:I16--J16 | E333:J16--K16 | E352:K16--K17 | E353:K17--K18 | E355:K18--L18 | E367:L18--M18 | E394:M18--N18 | E421:N18--N19 | E423:N19--N20 | E425:N20--N21 | E426:N21--N22 | E427:N22--N23 | E428:N23--O23 | E453:O23--P23 | E481:P22--P23 | E482:P22--Q22 | E504:Q22--DOOR_45 | E226:DOOR_45--EXIT_STAIRWELL
R10__EXIT_A,R10,Printer Room,START_R10,EXIT_A,2,32.0,31,START_R10 -> AB9 -> AB8 -> DOOR_13 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> W6 -> V6 -> U6 -> T6 -> S6 -> R6 -> Q6 -> P6 -> O6 -> N6 -> M6 -> L6 -> K6 -> J6 -> I6 -> H6 -> G6 -> F6 -> F5 -> F4 -> F3 -> F2 -> EXIT_A,E598:START_R10--AB9 | E059:AB8--AB9 | E060:AB8--DOOR_13 | E217:DOOR_13--AB6 | E038:AA6--AB6 | E039:AA6--Z6 | E781:Y6--Z6 | E767:X6--Y6 | E735:W6--X6 | E719:V6--W6 | E693:U6--V6 | E665:T6--U6 | E572:S6--T6 | E542:R6--S6 | E512:Q6--R6 | E487:P6--Q6 | E464:O6--P6 | E431:N6--O6 | E404:M6--N6 | E380:L6--M6 | E363:K6--L6 | E344:J6--K6 | E332:I6--J6 | E309:H6--I6 | E279:G6--H6 | E269:F6--G6 | E266:F5--F6 | E265:F4--F5 | E264:F3--F4 | E251:F2--F3 | E250:F2--EXIT_A
R10__EXIT_B,R10,Printer Room,START_R10,EXIT_B,2,23.0,22,START_R10 -> AB9 -> AB8 -> DOOR_13 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> W6 -> V6 -> U6 -> T6 -> S6 -> R6 -> Q6 -> P6 -> O6 -> O5 -> O4 -> O3 -> O2 -> EXIT_B,E598:START_R10--AB9 | E059:AB8--AB9 | E060:AB8--DOOR_13 | E217:DOOR_13--AB6 | E038:AA6--AB6 | E039:AA6--Z6 | E781:Y6--Z6 | E767:X6--Y6 | E735:W6--X6 | E719:V6--W6 | E693:U6--V6 | E665:T6--U6 | E572:S6--T6 | E542:R6--S6 | E512:Q6--R6 | E487:P6--Q6 | E464:O6--P6 | E462:O5--O6 | E461:O4--O5 | E460:O3--O4 | E449:O2--O3 | E448:O2--EXIT_B
R10__EXIT_C,R10,Printer Room,START_R10,EXIT_C,2,14.0,13,START_R10 -> AB9 -> AB8 -> DOOR_13 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> X5 -> X4 -> X3 -> X2 -> EXIT_C,E598:START_R10--AB9 | E059:AB8--AB9 | E060:AB8--DOOR_13 | E217:DOOR_13--AB6 | E038:AA6--AB6 | E039:AA6--Z6 | E781:Y6--Z6 | E767:X6--Y6 | E765:X5--X6 | E764:X4--X5 | E763:X3--X4 | E750:X2--X3 | E749:X2--EXIT_C
R10__EXIT_D,R10,Printer Room,START_R10,EXIT_D,2,12.5,12,START_R10 -> AA10 -> AB10 -> AB11 -> AB12 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D,E002:AA10--START_R10 | E001:AA10--AB10 | E042:AB10--AB11 | E044:AB11--AB12 | E045:AB12--AB13 | E046:AB13--AB14.5 | E049:AB14.5--AB16 | E050:AB16--AC16 | E061:AC16--AD16 | E078:AD16--AE16 | E105:AE16--AF16 | E131:AF16--EXIT_D
R10__EXIT_E,R10,Printer Room,START_R10,EXIT_E,2,37.5,34,START_R10 -> AA10 -> AB10 -> AB11 -> AB12 -> AB13 -> AB14.5 -> AB16 -> AA16 -> Z16 -> Y16 -> X16 -> X17 -> X18 -> W18 -> V18 -> U18 -> T18 -> T19 -> T20 -> T21 -> T22 -> U22 -> U23 -> V23 -> W23 -> X23 -> DOOR_36 -> X25 -> Y25 -> Y26 -> DOOR_40 -> AA26 -> AA27 -> EXIT_E,E002:AA10--START_R10 | E001:AA10--AB10 | E042:AB10--AB11 | E044:AB11--AB12 | E045:AB12--AB13 | E046:AB13--AB14.5 | E049:AB14.5--AB16 | E008:AA16--AB16 | E009:AA16--Z16 | E771:Y16--Z16 | E744:X16--Y16 | E743:X16--X17 | E745:X17--X18 | E722:W18--X18 | E704:V18--W18 | E681:U18--V18 | E652:T18--U18 | E651:T18--T19 | E653:T19--T20 | E655:T20--T21 | E656:T21--T22 | E658:T22--U22 | E684:U22--U23 | E687:U23--V23 | E714:V23--W23 | E730:W23--X23 | E755:X23--DOOR_36 | E757:X25--DOOR_36 | E759:X25--Y25 | E778:Y25--Y26 | E779:Y26--DOOR_40 | E033:AA26--DOOR_40 | E032:AA26--AA27 | E035:AA27--EXIT_E
R10__EXIT_F,R10,Printer Room,START_R10,EXIT_F,2,33.0,29,START_R10 -> AA10 -> AB10 -> AB11 -> AB12 -> AB13 -> AB14.5 -> AB16 -> AA16 -> Z16 -> Y16 -> X16 -> X17 -> X18 -> W18 -> V18 -> U18 -> T18 -> S18 -> S19 -> S20 -> S21 -> S22 -> R22 -> R23 -> R24 -> R25 -> R26 -> R27 -> EXIT_F,E002:AA10--START_R10 | E001:AA10--AB10 | E042:AB10--AB11 | E044:AB11--AB12 | E045:AB12--AB13 | E046:AB13--AB14.5 | E049:AB14.5--AB16 | E008:AA16--AB16 | E009:AA16--Z16 | E771:Y16--Z16 | E744:X16--Y16 | E743:X16--X17 | E745:X17--X18 | E722:W18--X18 | E704:V18--W18 | E681:U18--V18 | E652:T18--U18 | E559:S18--T18 | E558:S18--S19 | E560:S19--S20 | E563:S20--S21 | E565:S21--S22 | E532:R22--S22 | E531:R22--R23 | E533:R23--R24 | E535:R24--R25 | E536:R25--R26 | E539:R26--R27 | E540:R27--EXIT_F
